,ind,frac,accuracy,precision,recall,f1
0,12.0,0.18821319196026454,0.8969066858819291,0.7604938271604939,0.6675697642915199,0.7110085124801615
1,17.0,0.4566332964459428,0.8959802357300942,0.8850690933602966,0.8875619648490308,0.8863137762277099
2,25.0,0.10270478935584322,0.9372587369396264,0.8902564102564102,0.4383838383838384,0.5874788494077834
3,26.0,0.1206680906915099,0.9347882032014,0.8427635497319833,0.5851943755169562,0.6907493287771539
4,55.0,0.1169930771804308,0.9103916825364148,0.6978527607361963,0.4031900753212229,0.5110923897781522
5,66.0,0.11438865584064647,0.9180091615626126,0.72965322009908,0.4598572702943801,0.5641586867305062
6,70.0,0.2610134596083074,0.8630912553399558,0.8080473372781065,0.6486794603838115,0.71964586846543
7,75.0,0.18354993952183649,0.8728704513871017,0.7160592711253504,0.5038038884192729,0.5914654316903738
8,76.0,0.3719432792032324,0.8764733130886818,0.8650699196667658,0.7957033388067871,0.8289379900213828
9,77.0,0.13478137787271274,0.8929435380101909,0.6902536715620827,0.3901886792452829,0.4985535197685631
10,84.0,0.6171655042849422,0.8118276802717587,0.8395774880343291,0.855965000841326,0.8476920513247792
11,85.0,0.12213500784929356,0.9040609398322096,0.7234226447709594,0.3515329693406132,0.4731486715658565
12,86.0,0.5621072136294619,0.8163055226722941,0.8355006501950585,0.8334105438710275,0.8344542882322927
13,87.0,0.13231592763208688,0.911935766122806,0.7577413479052824,0.4875,0.5932968861421439
14,95.0,0.6109581285225313,0.9555818621648052,0.96144820650352,0.9660631578947368,0.9637501575166968
15,105.0,0.1094062845819286,0.9226928817746668,0.7123809523809523,0.5168125287885766,0.5990389749065669
16,106.0,0.22552435854543584,0.8708116732719131,0.7735849056603774,0.6063708759954494,0.6798469387755102
17,107.0,0.13689682682656926,0.8915023933295589,0.6753826530612245,0.3984198645598194,0.5011831519167061
18,108.0,0.24542810819157426,0.8607751299603685,0.7617840851495185,0.630056591909453,0.6896868188596995
19,119.0,0.15210644156779987,0.9204796953008392,0.8137992038920832,0.6207827260458839,0.7043062200956938
20,127.0,0.1384769796947783,0.9114725410468888,0.7975340687865022,0.466059916571862,0.5883197702249879
21,128.0,0.3770285920168824,0.8137320500283082,0.7908114935269972,0.6858825140353281,0.7346190511109482
22,131.0,0.14636230280258386,0.9244943126254568,0.8915461624026696,0.5575652173913044,0.6860689064840574
23,138.0,0.228803047070026,0.8689073035153636,0.7760663507109005,0.5939696214010428,0.6729163991267497
24,148.0,0.6161772653575932,0.8313346029131711,0.8761483792685041,0.8454461821527139,0.860523515641626
25,158.0,0.5075790719818822,0.9093108240259408,0.9082033215903372,0.9139066139977716,0.9110460420032308
26,161.0,0.5905087886352524,0.9512069586700294,0.9539372104992281,0.9643600416233092,0.9591203104786544
27,165.0,0.12251074452479604,0.9295897884605486,0.7754642656162071,0.5871325095867065,0.6682832201745879
28,173.0,0.106436420722135,0.9216120232641928,0.7156943303204601,0.42529296875,0.5335375191424196
29,197.0,0.1922485009136063,0.8998919141489526,0.8483187134502924,0.6027005972474682,0.7047214209807197
30,202.0,0.24219574336670355,0.8765247825415616,0.8145713503149822,0.633304940374787,0.7125913501856955
31,205.0,0.2378619039040585,0.8883112872510165,0.8181818181818182,0.6863587540279271,0.7464953271028036
32,208.0,0.16314692333427694,0.8987081167327191,0.8063508589276418,0.4925278219395866,0.6115278326095539
33,213.0,0.6355508659958309,0.9503834474239542,0.9636260069981284,0.9581681365806296,0.9608893216488152
34,222.0,0.4782716112926886,0.9105975603479336,0.902012993929066,0.9120180917510228,0.9069879518072288
35,223.0,0.13004091926808553,0.9394719234134541,0.8870786516853932,0.6182458888018794,0.7286571296723581
36,224.0,0.18023522145302004,0.9436409490967111,0.9114227086183312,0.7612110825478434,0.8295719844357976
37,234.0,0.14274390714671745,0.9218693705285912,0.8333333333333334,0.5689160086145011,0.6761945392491469
38,238.0,0.6551869675991456,0.8239744711513717,0.8421206795547744,0.9009714822939516,0.8705526116578349
39,253.0,0.6261883315747484,0.9549127592773688,0.9593875378694834,0.9685872530379432,0.9639654463183877
40,271.0,0.520271765705021,0.902002161717021,0.8895064686152372,0.9251470148509916,0.9069767441860463
41,300.0,0.6445067812749311,0.8092027381748932,0.8577785102175346,0.8401258978290694,0.848860439515636
42,301.0,0.1535579174923437,0.8917597405939575,0.6805324459234608,0.5506563446650959,0.6087441860465116
43,304.0,0.1287490027536866,0.9365381645993104,0.8796407185628743,0.5873650539784087,0.7043874370654519
44,311.0,0.5109195254394318,0.9084873127798652,0.8988391376451078,0.9255650426921144,0.9120063347520538
45,312.0,0.183714646009728,0.9066344124761954,0.8363493312352478,0.6032917139614075,0.7009561490273656
46,326.0,0.3518233522917364,0.8596942714498945,0.8728813559322034,0.7054794520547946,0.7803030303030304
47,334.0,0.15338291684895902,0.920839981470997,0.8335638543107423,0.6056951423785595,0.7015909972836633
48,335.0,0.14175052114162184,0.9075608626280304,0.7934426229508197,0.4496469713861018,0.5740037950664136
49,349.0,0.19826543479939265,0.8981419527510422,0.8015564202334631,0.6439176868976296,0.7141412682363137
50,351.0,0.17269989963198393,0.8720984095939059,0.6731950844854071,0.5175671685857691,0.5852111500584211
51,358.0,0.10462464935532853,0.9296927273663079,0.8178603006189213,0.4436450839328537,0.5752487562189055
52,391.0,0.4843451630336876,0.8483709918163571,0.8602333220070223,0.8160524336520898,0.8375606528451698
53,392.0,0.2959775587410248,0.9125533995573628,0.8869162485526824,0.8050446663163426,0.8439996327242678
54,396.0,0.14993437475873073,0.9484276082145248,0.9138692579505301,0.7194019471488178,0.8050583657587549
55,409.0,0.1881308387163188,0.8926347212929127,0.80329754601227,0.5711559432933478,0.6676226896112174
56,414.0,0.2864863473762771,0.9017448144526224,0.8874653000213538,0.7504514265077645,0.8132276685255846
57,418.0,0.19237717785727154,0.9043697565494878,0.8353196099674973,0.6226110363391656,0.7134484885872918
58,434.0,0.2298376096970945,0.9235163930207422,0.8919135308246597,0.7555957494912955,0.8181150550795594
59,448.0,0.1119283526777672,0.9053991456070822,0.6492307692307693,0.37915543575920935,0.4787294384571753
60,454.0,0.19861543608616208,0.8860466313243092,0.7922028766086299,0.5569451836083023,0.6540625
61,456.0,0.1275909102606995,0.8942302743321838,0.6671911880409127,0.3419354838709677,0.4521460943748333
62,474.0,0.18053889904006998,0.8566061042771115,0.6297397769516728,0.4862227324913892,0.5487528344671201
63,485.0,0.1288725326196052,0.9200679396778012,0.8455349959774738,0.4357379767827529,0.5751025991792066
64,491.0,0.20512648943562287,0.8788409079211488,0.7637292464878672,0.5971043434847728,0.6702157467077613
65,492.0,0.2291890779010217,0.8743630655206135,0.7987697715289982,0.6085695157330953,0.6908169727675743
66,496.0,0.11313276887047374,0.9566112512223997,0.86692869174621,0.7181395348837208,0.7855507504451793
67,497.0,0.19644336927709294,0.8996860363374337,0.8293381037567084,0.6116094986807388,0.7040242976461656
68,498.0,0.4640245000900738,0.9177003448453342,0.9057386236269894,0.9142436927254214,0.9099712854005968
69,499.0,0.13782844789870552,0.9314426887642184,0.8396907216494846,0.6147169811320755,0.7098039215686275
70,504.0,0.1394240420001544,0.9031344896803748,0.6819956616052061,0.5777287761852261,0.6255471547950656
71,510.0,0.12277839256761973,0.9040609398322096,0.7184542586750788,0.37675765095119934,0.4943027672273467
72,511.0,0.2261420078750289,0.8643265222090689,0.7697063369397218,0.5683633873544853,0.6538865546218487
73,512.0,0.1443086187816867,0.9426630294919964,0.8402654867256637,0.7160633484162896,0.7732084690553747
74,530.0,0.112484237074401,0.91301662463328,0.6655473472128945,0.4539624370132845,0.5397603485838781
75,534.0,0.25989654373729315,0.9005095475835092,0.8569078947368421,0.7336552001609334,0.7905061233336946
76,542.0,0.7649895771675631,0.8662308919656184,0.9114673406944258,0.9153029189766884,0.9133811031494752
77,543.0,0.33845639138379185,0.8662823614184981,0.8124409448818898,0.7857142857142857,0.7988541344069371
78,547.0,0.12469825256710505,0.93118534149982,0.8742593811718236,0.5367825383993533,0.6651640370648635
79,549.0,0.29437167048408264,0.8520767924236965,0.8059181897302001,0.6514245515300738,0.7204823964209298
80,558.0,0.10789304372442546,0.9370528591281074,0.8304832713754647,0.5288825757575758,0.6462250506219266
81,574.0,0.6539001981624932,0.9414792320757628,0.9521793665725932,0.9584155290775664,0.9552872704392622
82,581.0,0.15688807679439998,0.9198105924134028,0.7961553864637565,0.6545933486993744,0.7184676544994579
83,585.0,0.11980338163007953,0.9072005764578722,0.6754448398576512,0.4133275261324042,0.5128343690894354
84,588.0,0.2248397972051368,0.8530032425755314,0.7767595307917888,0.4853412734768667,0.5974062588102622
85,596.0,0.11812543428468487,0.9065829430233155,0.6907730673316709,0.3654353562005277,0.4779982743744608
86,597.0,0.10512906297449624,0.9315970971228577,0.8181818181818182,0.4493392070484581,0.5800947867298578
87,599.0,0.1552049823712587,0.9175459364866952,0.8176967541129391,0.6067304519960409,0.6965909090909091
88,601.0,0.194163213835345,0.8796129497143446,0.8296860133206471,0.4681879194630872,0.5985927578513814
89,613.0,0.24004941194636745,0.891656801688198,0.7956358517128109,0.7331891891891892,0.7631371666479126
90,618.0,0.12560928532825488,0.9005610170363889,0.6754020250148898,0.449821499404998,0.5399999999999999
91,620.0,0.13868286280464268,0.9265016212877656,0.7886479003230272,0.6379245987308697,0.7053239785390012
92,621.0,0.3256556090279744,0.8794070719028256,0.8516687268232386,0.7624091052797977,0.8045708566185671
93,625.0,0.44950974084463546,0.8265994132482372,0.8611337130458367,0.7303047728579644,0.790341651627357
94,643.0,0.21672285559873386,0.8602089659786917,0.7553516819571865,0.5269021095046219,0.6207763194638368
95,644.0,0.4482075301747433,0.8527973647640126,0.8485386344811265,0.8194492058050509,0.8337402627601442
96,646.0,0.3030393494093728,0.8900612486489269,0.8842583041056323,0.7312745265313086,0.8005229734777736
97,648.0,0.1692153279975294,0.8985537083740799,0.7808519982433025,0.5470769230769231,0.6433870092274291
98,699.0,0.10479964999871323,0.9075093931751506,0.6683107274969173,0.2618357487922705,0.37625824366539395
99,701.0,0.12746223331703424,0.9515672448401874,0.8822637695805963,0.7114914425427873,0.7877284006316265
100,703.0,0.1324446045757521,0.8919656184054764,0.6675767918088737,0.3776061776061776,0.482367447595561
101,706.0,0.2366677818668451,0.8753409851253281,0.8767077640786405,0.5618193465727098,0.6847995835502342
102,711.0,0.10129449005327223,0.9156415667301456,0.6205287713841369,0.40944073884043103,0.49335394126738796
103,722.0,0.11985485240754562,0.9273251325338412,0.7514889009204114,0.5929090132422042,0.6628462273161413
104,727.0,0.3174769024886121,0.8857892840599104,0.8888236445488353,0.7333656330749354,0.8036456950712325
105,736.0,0.2471626733921816,0.8854289978897524,0.8158085569253082,0.6974581525108493,0.7520053475935828
106,739.0,0.19771984455825206,0.9105975603479336,0.8772169167803547,0.6513041276272474,0.7475657607905829
107,743.0,0.2571480042206037,0.9354573060888364,0.9186097668279808,0.825296442687747,0.8694565896314803
108,744.0,0.16714620274339245,0.9165165474291008,0.82421875,0.6429006703229738,0.7223553577541938
109,745.0,0.2340376251383277,0.8900097791960472,0.839174137462646,0.6665947345705654,0.7429945880938064
110,752.0,0.47610469156136603,0.8722528179525452,0.8716804527644754,0.8600730240549829,0.8658378378378379
111,760.0,0.18123375453586227,0.9150239332955892,0.8167991704113378,0.6782433983926521,0.7411008311118081
112,764.0,0.16383663175232266,0.9110607854238508,0.7696540880503144,0.6316129032258064,0.693834160170092
113,765.0,0.1320585737447564,0.9451850326831026,0.8873165618448637,0.6657491152182462,0.7607279263086947
114,769.0,0.19562498391538205,0.8978331360337639,0.762668193529917,0.6973821989528796,0.7285655681662792
115,770.0,0.16660061250225186,0.8950537855782593,0.7849037987173162,0.4981214777708203,0.6094617889293239
116,773.0,0.1140232133206372,0.920634103659478,0.7172185430463576,0.4927206551410373,0.5841423948220065
117,779.0,0.14434464832591296,0.8892377374028514,0.6598768356229275,0.4927484966395472,0.5641960307816929
118,786.0,0.1976426383920529,0.8917082711410778,0.7895634379263301,0.608890057864282,0.6875556875556875
119,799.0,0.3652984018323597,0.8694734674970405,0.8867449664429531,0.7395745871816399,0.8065008393102396
120,830.0,0.3617005944874797,0.8964434608060117,0.8967254408060453,0.8077141236528644,0.8498955535660997
121,831.0,0.5027614072110559,0.8177466673529258,0.8498863636363636,0.7711104237550263,0.8085842477971782
122,838.0,0.18979849190622025,0.8955684801070565,0.7568482610033856,0.6649540292049757,0.707931481214913
123,846.0,0.10935996088220913,0.9162077307118224,0.7129060579455663,0.38428774254614295,0.4993849938499385
124,850.0,0.1516843811925779,0.897266972052087,0.7305145185939887,0.4943123061013444,0.5896381578947368
125,863.0,0.12956224103765088,0.903597714756292,0.7582733812949641,0.4067927441142416,0.5295151971866365
126,880.0,0.17049695035643514,0.9160018529003036,0.8791609667122663,0.5851289833080425,0.7026239067055394
127,885.0,0.11789381578608744,0.9178547532039736,0.7728965003723008,0.4456848432803778,0.565359477124183
128,892.0,0.34679980441104563,0.8712234288949509,0.8585976627712855,0.7565460429538099,0.8043478260869564
129,898.0,0.1375968294001081,0.9131710329919192,0.8197787898503578,0.4719101123595506,0.5990016638935108
130,912.0,0.25730756363074864,0.8730248597457411,0.8115449915110357,0.664416203335981,0.7306474505950431
131,929.0,0.6844995753660859,0.8309743167430129,0.8772457340449523,0.876060355829142,0.8766526442307693
132,930.0,0.10216434619244924,0.924082557002419,0.7022727272727273,0.461423593827775,0.5569240012015619
133,931.0,0.20341251254600198,0.8593339852797365,0.7358633776091081,0.4876760563380282,0.5865980940856148
134,932.0,0.15787116864400236,0.8858922229656698,0.707405489383739,0.4526176275679258,0.5520307132754092
135,943.0,0.2354685127518852,0.8776571105049153,0.8029779314012231,0.6486254295532646,0.7175953427587027
136,948.0,0.10429008930179892,0.9211487981882752,0.7513116474291709,0.3560417702635505,0.4831309041835358
137,953.0,0.4228272898062125,0.8561428792011941,0.8240065835880555,0.8437462381124353,0.8337595907928389
138,957.0,0.20694340788017604,0.8808482165834577,0.7615408132069703,0.6187282662692499,0.6827463341099083
139,958.0,0.16655428880253234,0.8846054866436771,0.7152412804586717,0.4762965319758193,0.5718105423987777
140,960.0,0.1012121368093265,0.9132225024447992,0.6364503816793893,0.3382352941176471,0.4417218543046358
141,965.0,0.11075481895154027,0.9081270266097072,0.7020506634499397,0.27452830188679245,0.3947100712105799
142,969.0,0.13977919036467046,0.895825827371455,0.6811594202898551,0.4831130690161527,0.5652920962199314
143,980.0,0.1086393699976838,0.9181635699212516,0.6873706004140787,0.4669479606188467,0.5561139028475711
144,983.0,0.162066037007489,0.8892377374028514,0.696024941543258,0.5655478150728309,0.6240391334730957
145,988.0,0.12282471626733922,0.9068402902877144,0.7637168141592919,0.3586866167913549,0.4881221719457013
146,992.0,0.12235118511465115,0.9153842194657472,0.772351615326822,0.4339383706205151,0.5556756756756757
147,993.0,0.15361453534755642,0.8937670492562664,0.6589427950760318,0.6186267845003399,0.6381486676016831
148,1004.0,0.20072059088452526,0.8982448916568017,0.7820551682327979,0.6722251172485669,0.7229928541403952
149,1007.0,0.2320457060503899,0.9344793864841217,0.9205890086773599,0.782871198568873,0.8461631419939577
150,1014.0,0.2190235993514682,0.8490400947037933,0.6907855877141169,0.5536094674556213,0.6146367100249639
151,1015.0,0.3482203978691098,0.8942302743321838,0.8961538461538462,0.7889003385838363,0.8391137555781727
152,1017.0,0.13064312736443884,0.9394204539605744,0.8654970760233918,0.6379310344827587,0.7344913151364765
153,1035.0,0.8978099184188177,0.9564053734108806,0.9736963014013325,0.9775702012339272,0.9756294058408864
154,1036.0,0.4203927220320663,0.8899068402902877,0.8721804511278195,0.8689138576779026,0.8705440900562851
155,1038.0,0.5225313328357825,0.9286633383087136,0.9505227202152986,0.9100188286592013,0.9298298906439854
156,1039.0,0.265748771135188,0.8780688661279531,0.7851186658114175,0.7291501191421763,0.7561000720683619
157,1042.0,0.8628921429858198,0.9119872355756858,0.9237250056167152,0.9790451244195738,0.9505808912779607
158,1043.0,0.6684612811076511,0.8302022749498172,0.8750864785917442,0.8718027262980549,0.8734415160931446
159,1044.0,0.27832308207015466,0.8941273354264244,0.8577494692144374,0.7444260180578589,0.7970800039459408
160,1047.0,0.1253982551406439,0.9565597817695198,0.8860877684407096,0.7598078462770216,0.818103448275862
161,1057.0,0.1320997503667293,0.9328838334448504,0.7903381642512077,0.6528332003192339,0.715034965034965
162,1061.0,0.13482770157243226,0.9586185598847085,0.8703777335984095,0.8207724034495688,0.8448475492087998
163,1167.0,0.2428854517847492,0.8244891656801688,0.67779632721202,0.5196245733788396,0.5882637044192224
164,1169.0,0.1143371850631804,0.9040609398322096,0.7289940828402367,0.27365615282096845,0.3979328165374677
165,1170.0,0.1620094191522763,0.8757527407483658,0.6843800322061192,0.4111576910673976,0.5136986301369864
166,1202.0,0.7138893892992254,0.9287662772144732,0.943360203648706,0.9581298477449008,0.9506876647901376
167,1203.0,0.6303111408497826,0.9241340264552989,0.9447582654926068,0.9335905434247248,0.9391412056151941
168,1204.0,0.15461821550814525,0.8996860363374337,0.775796866558617,0.4835016835016835,0.5957270275876375
169,1205.0,0.18105360681473093,0.8808996860363374,0.7077577045696068,0.5729853742472039,0.6332805071315373
170,1209.0,0.3503049643564866,0.8873333676463019,0.8649878147847279,0.7967674348997306,0.829477292202228
171,1210.0,0.2452788429369225,0.9151783416542282,0.8461887477313974,0.7936170212765957,0.8190601668862537
172,1216.0,0.1265048768561649,0.9232590457563437,0.7242907801418441,0.6528166200559329,0.6866988863206557
173,1279.0,0.6566590318346759,0.9543980647485716,0.9598574085554866,0.9711463070409284,0.9654688596149348
174,1280.0,0.20924929871065706,0.8825981779813681,0.7536860364267131,0.6459365708622399,0.695663775850567
175,1281.0,0.31146511568057234,0.9001492614133512,0.8650296064089168,0.8100130463144162,0.8366178204480377
176,1283.0,0.10210258125948993,0.9307221164239023,0.7329192546583851,0.5254824344383968,0.6121037463976946
177,1309.0,0.520390148493193,0.93113387204694,0.9395250553431274,0.9268413738336312,0.9331401159304418
178,1310.0,0.8271508351133644,0.8921714962169952,0.9200814761562424,0.952788634530678,0.936149462070647
179,1311.0,0.12279383380085955,0.9549642287302486,0.9031719532554258,0.6983648881239243,0.7876728949284154
180,1317.0,0.12788944077000286,0.9414277626228832,0.826131164209456,0.6712102437009501,0.7406563354603465
181,1318.0,0.13038062639936174,0.9582582737145504,0.8945107398568021,0.7605519480519479,0.8221101118666374
182,1323.0,0.24477442931775484,0.8494518503268309,0.7508004268943437,0.5856399583766909,0.6580147316730971
183,1332.0,0.1483181923462954,0.8768850687117196,0.6287769784172662,0.4475930351655855,0.5229357798165137
184,1357.0,0.7119695292997401,0.8642235833033095,0.900577293136626,0.9104402334462136,0.9054819061268364
185,1359.0,0.2187919808528708,0.8535179371043286,0.73216,0.5324645101233418,0.6165454055510644
186,1363.0,0.14688215765499138,0.9053991456070822,0.7783278327832783,0.4964912280701754,0.6062553556126821
187,1364.0,0.3624520678384847,0.8676720366462505,0.8172696438665913,0.8190058065429826,0.8181368041310036
188,1365.0,0.4581825668476722,0.8125997220649545,0.8028992284311434,0.7784200385356455,0.7904701617080049
189,1366.0,0.12657178886687084,0.9558392094292038,0.8677998111425873,0.7607615894039735,0.8107631230701368
190,1369.0,0.31238644259721543,0.8624221524525194,0.7986529599432826,0.7456561310607315,0.7712451861360718
191,1370.0,0.4570553568211648,0.8424520047351897,0.8671373555840821,0.7692745700945223,0.8152797055096253
192,1375.0,0.5147643925161489,0.92753101034536,0.938916556560626,0.9196615231458436,0.9291892979279822
193,1376.0,0.8145507887896647,0.8872304287405425,0.9117292870905588,0.9543076826117098,0.9325327174749808
194,1377.0,0.11041511182026403,0.9415307015286428,0.8349650349650349,0.5702005730659025,0.677639046538025
195,1379.0,0.6490722392361736,0.9569200679396778,0.9719381688466112,0.9620998116760828,0.9669939666390628
196,1380.0,0.5047018555215277,0.9241340264552989,0.9134644176065476,0.9378010042012499,0.9254727474972192
197,1381.0,0.11087320173971227,0.9139945442379948,0.6815431164901664,0.4188749418874942,0.518859775410308
198,1382.0,0.1660756105720977,0.8982448916568017,0.7603305785123967,0.5507246376811594,0.6387721542115842
199,1389.0,0.34169390328640914,0.8646353389263473,0.7985546522131888,0.8041237113402062,0.8013295059676688
200,1390.0,0.5498159919705587,0.8165114004838129,0.8334268087492991,0.8333489111131881,0.8333878581109502
201,1394.0,0.6307640836914842,0.9518245921045859,0.9569927243330638,0.9669988563960136,0.9619697708434908
202,1395.0,0.6207375762410892,0.9513613670286684,0.957806599901494,0.9643772212579552,0.9610806803673654
203,1398.0,0.7732043132511517,0.8733851459158989,0.9060196960803496,0.931661189725706,0.9186615527046688
204,1399.0,0.11463571557248373,0.9127592773688816,0.6811594202898551,0.4445945945945946,0.5380212591986917
205,1400.0,0.2859304629796433,0.8944876215965825,0.8229032850064232,0.8051714850062848,0.8139408241060082
206,1401.0,0.2103147438042052,0.8970096247876885,0.7676555526384878,0.7237623762376237,0.7450630653586444
207,1404.0,0.4153691741513755,0.8594883936383756,0.8859031470038798,0.7610171583755092,0.8187250996015936
208,1405.0,0.2706384949944669,0.8744145349734932,0.8048307095104593,0.7085627491930891,0.7536348949919225
209,1406.0,0.2319633528064441,0.9048844510782852,0.8038803179055634,0.7731564748201439,0.7882191152876461
